Date,AAPL,AMZN,BAC,CSCO,DIS,GOOG,HD,INTC,JPM,KO,MA,META,MSFT,NVDA,PEP,PFE,PG,TSLA,UNH,V
2018-01-19,-0.0044622914368214195,0.0009741736041779525,0.007623757605743187,-0.0002419558314979975,0.0015394928390999318,0.0068330893590458075,0.015126327042211063,0.007643844239779041,-0.0022071670685618328,0.005972930208305138,0.008158101060601108,0.008286850238900634,-0.00111009308316401,0.025262699719963866,0.009408029813959828,-0.0013517444435533488,0.009869091748776038,0.015816873268893028,0.0007812376031133272,-0.003330315053433175
2018-01-22,-0.008181394046162471,0.025282411609683475,0.0069357418480358035,0.008961091957872203,0.004611666591500363,0.01608783711614148,0.015546769639387614,0.020749767526362817,0.011680174029898849,0.004664767503490763,0.008691491663542994,0.02250549838617033,0.01788885870628998,0.015557843164202945,0.011150771515944458,-0.0002706706588809782,0.00900427271942239,0.004399674810198428,0.0008629792250063328,0.013284452405615488
2018-01-23,0.000226073387732173,0.02654236704761037,-0.0006259921110250977,0.010561585065824275,-0.006210566949509944,0.012251146818577086,0.002151877713541861,0.006775823440833051,-0.0010493516041462092,0.0014774491884239627,-0.006477178999906297,0.021470592954244694,0.0031653250992609294,0.02233751299042841,-0.0017283121067278584,-0.0029786251450361068,-0.030906600650617677,0.0034987229726255453,0.006774565047562797,0.0025738023103578644
2018-01-24,-0.015928565586442067,-0.0036915667119321594,0.005325897101072341,0.0016625222121093852,0.0008151332817005752,-0.004897613403622159,0.006442392857821666,-0.011940764982016683,0.012783457894681716,0.008008202401814657,-0.0010768747141987056,-0.014787509254287401,-0.0008703574166635253,-0.013017348285237262,-0.0013190741757871383,0.00298752385872314,-0.008310257347129646,-0.019558338950656062,-0.0014683791078552444,-0.000802216219631835
2018-01-25,-0.017851088029979034,0.015056912893923968,0.0,-0.006402763251566634,0.00045251493295683787,0.0052652790306866315,-0.004121878425983327,-0.004614324855698793,0.0002592380762416191,0.00020937885075333895,0.00946078050844612,0.004985211274029622,0.005554597534079608,0.002332277638111613,-0.0019811466019609147,0.008123128188898932,0.0003398032172496901,-0.02385156263182675,0.0013480109029353482,0.005379492358144278
2018-01-26,0.0023375099044617986,0.017489776074125496,0.003427779212613169,0.015751980139576904,0.014834928668100655,0.004673709477063026,0.00905675790376459,0.10551875245947007,0.005358651269840253,0.014422992693897463,0.010379637063277158,0.013441515054354536,0.01873678739511231,0.02953254115374082,0.007113285666405567,0.04781155262285086,-0.006904825666813608,0.015430662178036458,0.013418563309560039,0.008784272630288692
2018-01-29,-0.020698050219477016,0.011147987016343786,0.0024843120502915372,0.006814345998627402,-0.005793795420208747,-0.0002211963036683473,-0.01114705146602435,-0.001996815547849917,-0.001031640542524248,-0.0171029033219805,-0.01050823962502312,-0.021157984512761963,-0.001488542982303609,0.014466045538891636,-0.017165020584886892,0.00025575025057467116,-0.009917228419890844,0.019483745784611983,-0.004266002640598177,-0.011716308113650875
2018-01-30,-0.005894655290242912,0.014206254114237371,-0.012391619267336673,-0.014002302538270062,-0.012820501866166123,-0.01011403095855401,-0.015176818850116791,-0.023809348469562064,-0.009380425560832295,-0.006079598053725377,-0.008068424234249139,0.0061297265482997965,-0.012563287544533286,-0.016731057549950856,0.001838471140324538,-0.031265749462566994,0.0010364272345830816,-0.010614261699658623,-0.043490657165587865,-0.010333014143058872
2018-01-31,0.002755192150322605,0.009090198056924459,0.0037642288546615443,-0.016805181247970702,-0.013077882989245615,0.00537079201610724,-0.004508948065094276,-0.013322702341894699,0.004865119070531998,0.003796750981665875,0.010825954923309178,-0.001229110870765493,0.024476670506604847,0.012689394691744793,0.00342005813231383,-0.020105974789515813,-0.007015737319618465,0.024550343604870628,0.0005492544088674389,0.00550379370167553
2018-02-01,0.0020904575427016514,-0.04196737400527717,0.015625197864439944,0.003851900521814944,0.016747872458914514,-0.001914580901968721,-0.004977788340382205,-0.010178671871821643,0.0103742952950594,-0.0029418590351161233,0.023254187331237075,0.03317449743322065,-0.007893962557651513,-0.02156186990199449,0.0,0.003542475495442954,-0.005674759246887651,-0.014281293846785892,-0.006588296169239172,0.01199386506038258
2018-02-02,-0.04339024907283784,0.02874097206609716,-0.016923239168982085,-0.018465443583141505,-0.016200511037448573,-0.047786249008493153,-0.029664608548557014,-0.03147970791164345,-0.022161465813472447,-0.01517379737168656,-0.013762550163905485,-0.014552696966292578,-0.026310099686816635,-0.02902301131602858,-0.013549593259145953,-0.005973532023360706,-0.018637544571453835,-0.015747955382294898,-0.014199493423399767,-0.03825954919261709
2018-02-05,-0.02498455564559421,-0.027938006598856924,-0.05289514662951189,-0.05252831444233341,-0.036798619741239436,-0.050454206297013804,-0.05598802647982826,-0.035319304297070975,-0.04795259502902427,-0.039375177436530295,-0.03494593705319393,-0.047403843504359666,-0.04118547438501785,-0.0848747667576899,-0.03547657231539436,-0.0529909711737695,-0.03786303121615975,-0.03089455173037159,-0.051147118033485595,-0.03837568234815858
2018-02-06,0.04179154889019099,0.03801436389950541,0.031064132349176266,0.03584297835641692,0.014040218440988239,0.023489210500426738,0.04330716212011776,0.01560383221578232,0.03042309467400206,-0.004901083195185785,0.028495097590631735,0.022343532263155552,0.03784098114922152,0.0555916604297777,-0.007862983942728663,0.017594444430629075,0.01628390981909411,0.002521527021648984,0.02345254300401578,0.031822667404805216
2018-02-07,-0.021406842626130906,-0.018061620618718965,0.0016025335208929015,0.004231912995956932,-0.013280596043581228,-0.029631684196562813,0.0013084853819762543,0.006457465838112242,0.00677896849018933,-0.002462128583282208,-0.0032492105748246347,-0.027683293172032886,-0.01883262922678497,0.014274520652119538,-0.0005284088657466768,-0.0085031864134133,-0.006555059338732683,0.03302687941110416,0.002841773519701052,-0.0026675404473450737
2018-02-08,-0.027516468560289553,-0.046782076355553315,-0.04831993421043579,-0.038919159784942536,-0.03255057213792867,-0.04487966947668409,-0.05264256294647529,-0.05420377874416715,-0.044210241167040865,-0.03276477400666922,-0.04806501789223683,-0.047729982893561895,-0.051333751610665446,-0.04930046534505517,-0.02951541354839593,-0.03859338382849531,-0.019794709417924494,-0.0862898619278617,-0.04144878272022734,-0.04839111569936294
2018-02-09,0.01223139264526063,-0.008071057484337008,0.019838389331387818,0.01960308369917163,0.017168222770635788,0.03620499891314655,0.016002551942000176,0.028070049857640056,0.020022406598412035,0.0006961819669646374,0.02851450909637654,0.026401725530561304,0.03728994288216758,0.0669360162857997,0.009350822305022044,0.015759374989484876,-0.0037399095048448183,-0.015258637910555595,0.020789185577859692,0.021605641635117356
2018-02-12,0.04027881717184667,0.0348088545167482,0.02604686309606752,0.027067656067956358,0.002910093488313281,0.013644360832889557,-0.0003256298565914584,0.020023022002967572,0.015448839810835446,0.019475647195905443,0.018099330357572274,0.0017033436443354422,0.010773261650697474,-0.017450945363750026,0.006745952649502618,0.01463734276513784,0.017642970963632987,0.017105860055229627,0.021406457292551417,0.018483314314328814
2018-02-13,0.010017870423777886,0.020400675986486094,0.001928042211495784,0.015517149162727728,0.007060700732894221,0.00015222632272204883,-0.0018473527307841797,-0.008253111113303624,0.006175029416564337,0.00500341258117265,0.011475081997596615,-0.018479664460844702,0.00785346227199879,0.020172892628490313,0.0018761524819026487,0.00807795909140796,0.002090202503476357,0.025116342037434514,0.0042095348642092745,-0.0010130526927547567
2018-02-14,0.01843720412996208,0.025832207585371192,0.026298962230046907,0.020858858373640432,0.004609981823077369,0.016728430740315714,0.005279656495493779,0.020692253287424967,0.0231257775540179,-0.002036704687249591,0.014107926289867567,0.03678899709659578,0.015658564736889424,0.03778549172666268,-0.02701997709364079,0.0071555220859222946,-0.010061469897871045,-0.004171050736881843,0.009442081201283425,0.02095505557819921
2018-02-15,0.03357836950821502,0.007380856462852581,0.006562431709133509,0.047279679852895606,0.005544981814236349,0.01852862796671162,0.0031407334079001092,0.011899577053998245,0.0041728383393593305,0.015419623872039212,0.01257823813125114,0.0024510166027105207,0.02037213839264429,0.02104182309056335,0.01704710973428103,0.014776931898773382,0.021442936922463796,0.036486630791516594,-0.01206404039851694,0.013762208134744824
2018-02-16,-0.003237113694961935,-0.008941218962002284,-0.007451045190876582,0.0056712884111724815,0.012835129573405046,0.004846116335075479,0.009175749966411573,-0.007839695997265195,-0.007185535328578241,0.0044661636073870525,0.005495358522075833,-0.014447713070863344,-0.007122953935536858,-0.010790880361322142,0.0008109848878559145,0.015401946446172543,0.002305302363444506,0.004250554934988271,0.014821922448215785,-0.003516751798728124
2018-02-20,-0.003363609948386914,0.013570904563712238,-0.0012511633397316313,-0.006090570832510189,-0.0051628663973007916,0.006996722334421612,-0.001390688750038449,0.016681399320432222,0.0002614759809225209,-0.02200962837389986,-0.0017078347927401705,-0.007611673358866589,0.007826054510209124,0.021489466142576186,-0.014226406025862226,-0.00689495649617855,-0.015254179520030609,-0.002146044443117834,-0.011815135327970516,0.0013131769261460757
2018-02-21,-0.004539179955920569,0.009922706887337096,-0.0018791315156673205,-0.017022344955275326,-0.008775255396959336,0.00805462700573023,-0.019548894602324007,-0.008204140315286046,0.004184561126768793,-0.01477619108122008,-0.017280171733457195,0.01079490234286884,-0.013265488781654566,-0.03039214965209569,-0.013518417130254146,-0.0069423780675081925,-0.01352365303063141,-0.004391140631703427,-0.0067502420924647755,-0.012949696942651467
2018-02-22,0.008359162152057564,0.001631842065593636,-0.005647794796433847,-0.008542923842180694,0.0018086314731360353,-0.004238066156679654,0.013165120685159959,-0.0030472912246423123,-0.0018233652944115164,0.004153188024611731,0.003656304770004448,0.006070410244297664,0.0026231661938211914,0.003273299291659537,0.011666628878856722,-0.0005593452586485359,0.007477841122362827,0.03861385365210501,0.008706230263904935,-0.0004152728939960104
2018-02-23,0.01739128560307579,0.009869817359685173,0.010728816737657132,0.024685475364542242,0.01909923975086958,0.018217506902496794,0.01552803440148609,0.04213980721024657,0.020264372527188268,0.011948792398976282,0.016247459138370113,0.02402378430361707,0.02540024568522159,0.01561043579909227,0.0038440871147584765,0.0145497588923591,0.0025977326843893422,0.016985883239315713,0.01351870647481146,0.021182927281886865
2018-02-26,0.019772343481422316,0.014633382161458375,0.012176079249331506,0.0309093304564092,0.023869427855288228,0.015051662855976922,0.0005841763654241827,0.028912697753771033,0.01244572888584683,-0.00022728874326938264,0.012005034693063354,0.008947328845282598,0.014459255233890467,0.0026428544897258988,0.011487841491371276,0.022890209368340297,0.007155748132880779,0.015253507120131848,0.016944703929806737,0.013503732835535187
2018-02-27,-0.0032409664958301665,-0.006550867172796515,-0.0027760951089793595,-0.007054917779572345,-0.04498667483650198,-0.022260163571523828,-0.018465782781019846,0.016290101684584668,-0.011871294060855409,-0.009311384794646327,-0.010906860741884516,-0.018763680062513277,-0.012785555388107994,-0.0021090388316370445,-0.00045055536253346684,-0.00781872840969311,-0.013352697983152972,-0.017990057260484416,-0.0065793114286324395,-0.009792187303787059
2018-02-28,-0.001513326709545737,0.0003108313001467522,-0.007114238356919711,-0.0057724850085876245,-0.016305848059728234,-0.01212567140826093,-0.014650039405413096,-0.012422327670814415,-0.015848801016088654,-0.009170632193120976,-0.0009663020667485256,-0.017304111105610143,-0.004564729952619584,-0.016499917018739874,-0.010460887091273685,-0.013315352080400245,-0.025080797476826566,-0.022593189478732012,-0.02735253593396736,-0.003485421400576949
2018-03-01,-0.017516225206768543,-0.012562358807392093,-0.015634705927156656,-0.02188497846572024,-0.005719463660261215,-0.03187197696975441,-0.014429107906794525,-0.02941803176236868,-0.017922339956050193,0.004858857971681951,-0.012915141159610122,-0.01334661902616674,-0.009811192522670376,-0.04045456366203071,-0.007390562966729686,-0.018727591119553577,0.002292434519378217,-0.03535822749677753,-0.007561009595677404,-0.020660484206591168
2018-03-02,0.006914171737822938,0.004553166629101657,0.004764938398548635,0.005936232716725609,0.004094739209022924,0.00878885525133466,-0.006568859017792916,0.02382938769757148,-0.0009696683356520408,0.006677228367407695,0.008819029395757294,0.0038647412872316877,0.0021540858641233562,0.01864701557952797,0.008509332593791497,0.008980890794993313,0.010165164274074545,0.012661277814635996,0.0032970676340751126,0.0030730935398199932
2018-03-05,0.003461927377512941,0.01557072907976953,0.01580799492537799,0.010440314054930955,0.004078194924685086,0.011131617197470023,0.01837957191379802,0.01572074042463867,0.01535471872180727,0.0038884670735155336,0.020054250826693654,0.021401878414894382,0.0063402501785034815,-0.00376243781854535,0.003576826898894936,0.004729157871598666,0.009937015026852958,-0.0052816914935877035,0.01416566546910425,0.009190969407966154
2018-03-06,-0.0008485065598792252,0.00920849302913429,-0.0006227014587681934,-0.005166326798747289,0.014795518374223215,0.0037856518342838097,-0.0005505576962239189,0.019296451867509834,0.0008692503541036789,0.0009118260101534936,-0.0056009797821156004,-0.003436746185488726,-0.003417163451760463,0.027625626473233744,0.0013706412117215905,-0.0066447958236889315,-0.003362674246881636,-0.015449266428910424,-0.009633095394959157,-0.006727914772782562
2018-03-07,-0.009282748069724067,0.004786506564700588,0.0021801458314500977,-0.0020318807551313878,-0.012864709812000497,0.013314403191990287,-0.011239407145765767,0.012029390322497724,-0.0037339615748056554,-0.0025043650043037324,0.009463079277888697,0.02186002414641197,0.005786582352270253,-0.0013213877882408687,0.002372514798884451,0.0013937615560148942,-0.010747493651074858,0.012492436638843696,0.00481913332554762,0.006525592661028146
2018-03-08,0.010912471613857111,0.0044401594736043215,0.0006214536422355366,0.003167389487530814,0.004247546670342661,0.014743456452222414,-0.0035839635790275715,-0.011301736045578825,8.701195325677702e-05,0.01437720492263228,0.0002232351435593749,-0.007457393061018558,0.006072917711164472,-0.0027293070118168394,0.02039316741741226,0.01586388777242531,0.01023272821913035,-0.009629843215428147,-0.007902148194839587,0.0030365902188820293
2018-03-09,0.017180747760132453,0.01741782666536884,0.016149020380783696,0.023229414093958622,0.00672891408427212,0.0302309217454102,0.023716057639963095,0.028577002035305554,0.02876086025889313,0.008323710582863297,0.022259589168828864,0.015849378065625697,0.022344780922819663,0.017207172703702645,0.004104382630248038,0.007397331884977598,0.00400126134494827,-0.005864531827206032,0.0031149616083996357,0.01873683158188988
2018-03-12,0.00966744027029054,0.012350428812454961,0.0036676671316877574,0.00396744562252449,0.004201311065065161,0.0038447260123075644,-0.013450031778180604,-0.012837586051261618,-0.003219126497071345,-0.006470148294401179,-0.0038204358723512577,-0.0025373505415530184,0.002382505280821734,0.018057329789177734,0.0018657200275826735,-0.004351409789800087,-0.005355561702255818,0.05605653312252623,-0.01179964634879438,-0.0021687724927752505
2018-03-13,-0.009629680308706368,-0.006387748444923624,-0.014616508602963707,-0.008562092723718107,-0.013692096456807357,-0.02261045259808836,-0.007567545582011004,0.005046489376222096,-0.01198399917556281,0.0008981829836753885,-0.008381453258140215,-0.015587599719905088,-0.024388116042392216,-0.008208064591672004,0.007539127300755233,0.003823995107499867,-0.0017530356805811609,-0.010621995702379428,0.018718609120577323,-0.00837080623484121
2018-03-14,-0.008501935912753722,0.001775698923243585,-0.006798523665511369,0.0026572982741819295,0.0016388580164772293,0.009945583539541003,-0.005270427700574287,0.001545177146231147,-0.011182647958256853,-0.009053718075338613,-0.004916842368493102,0.012700426297700407,-0.005931501887454171,0.004158225101977608,-0.008714893926382361,-0.01088422626627683,-0.009031593382736514,-0.044494497652946774,-0.006874121064020411,-0.005032346201189863
2018-03-15,0.0011773063820714746,-0.005455760159082668,-0.0012445244607827144,0.0011041770360349368,-0.006352385725813758,7.842317143302857e-05,0.0037201869526775067,-0.01889715042334339,0.0025229938930655393,-0.0025127532638302696,0.004608240868021252,-0.0017914261576684742,0.0035164494754860165,0.0024121777555126123,-0.005505757735492112,0.006327323786485817,-0.004177513842965719,-0.003153405592199232,0.018191698107307586,0.006771144386173766
2018-03-16,-0.0035263179280679013,-0.006724274466889391,0.0021806843514029506,-0.007059378973816144,-0.0035837521082987545,-0.012047881860222431,0.004998085279779296,0.005699691636685156,0.0017353788748168952,-0.004808783090007873,0.008841957494999386,0.006689776399039227,0.0044594893313121275,0.004571753457973005,-0.0031253637493504627,0.005467477743626992,0.003813714188497519,-0.01305288982206032,-0.007059303658138338,0.00907539079303099
2018-03-19,-0.015279327100040208,-0.01702002356856136,-0.0059060308579981236,-0.01644063212395197,-0.01351222712221034,-0.03161844929810986,-0.010393615196129247,-0.0066445162211630215,-0.007883004270349048,-0.004601855445569014,-0.01079147616814169,-0.06769679214806867,-0.01807623652167023,-0.03784695782421765,-0.011465219916144576,-0.012234784204982918,-0.00392511000909479,-0.024241461624452176,-0.012332482215675733,-0.010599978087501905
2018-03-20,-0.0003419766675627489,0.02691387223103381,0.0,0.002258629196799422,-0.0012810679923178636,-0.0019184387860161634,0.00598546016091861,0.014164550699219403,0.0009604368161728605,-0.002311839568474139,0.01068774906370562,-0.025556326611876123,0.0025833659348455384,0.03560154285533801,-0.004168180004148203,0.0,-0.004449856416120057,-0.00959942757640797,0.007687578426722297,0.013797781102032669
2018-03-21,-0.022654940148832847,-0.0029309385697435797,-0.003439758699241735,-0.0013518237143913536,0.004637319648363558,-0.006222172377680302,-0.0007857101293238244,0.00019428255933617855,0.0008722717635805122,-0.0037068985051189607,-0.009643264922664097,0.007374419742190774,-0.006978984651295428,-0.004086916154283582,-0.010555225077653718,-0.0016515598749412552,-0.016217313043829784,0.019256145072983122,-0.017461951717082758,-0.013529994561617964
2018-03-22,-0.014129788266984744,-0.023352257063312565,-0.0414183039223297,-0.02798469469550724,-0.011981892337612154,-0.0383176081304889,-0.015335580216935818,-0.01415825026646289,-0.04174652940576906,-0.005581477717037209,-0.028935130145720356,-0.026565858173209,-0.029087365373807073,-0.026995422738436137,-0.007356963914429859,-0.018472358243440512,-0.008177835543613399,-0.02347326010471351,-0.03415303454794727,-0.026213196733258393
2018-03-23,-0.02315678867609894,-0.03194990354365934,-0.04517166257955907,-0.015091836297899008,-0.020477127006502616,-0.02622303020383354,-0.01990986645731907,-0.028919760880583456,-0.02673918106540618,-0.010055952633668541,-0.02102307741884557,-0.03335573728927255,-0.02906820990779313,-0.03671687056605488,-0.01658345118787463,-0.031179999391521163,-0.006543723183337513,-0.024458090225057294,-0.012359835195899671,-0.024918726166537564
2018-03-26,0.04747175688795724,0.0403193371656132,0.04353786646207247,0.038660963909108004,0.021412643192356473,0.030972026292883426,0.02665882866366953,0.06320898103141714,0.03083790336879888,0.008504394913109392,0.031077419904250503,0.004203704569356148,0.0757057106845247,0.0494054288000243,0.006217811543939078,0.01594683284994458,0.006586825546369912,0.00875508689287341,0.030674775232475193,0.03111105058384922
2018-03-27,-0.025640831288201715,-0.037799009933227934,-0.030223383265900683,-0.03132083431922161,-0.012816662552970426,-0.045679417052571836,-0.0096381508290595,-0.024581068815261897,-0.019399660295813748,0.004685192955329098,-0.026246162742063817,-0.048981718956213394,-0.045958573094062594,-0.07755227038395207,0.0077709809103896355,-0.0008564116459681692,0.018060395727973466,-0.08218823758246674,-0.0050667694074715275,-0.026856619895603173
2018-03-28,-0.011049093926662312,-0.043839574227757305,-0.004403704126458519,-0.023898767492439132,-0.008252865450612767,-0.0005372964174722439,0.00045780346725021737,-0.031060732437363292,-0.0015715046735592653,0.010025470737099473,-0.012578698599329807,0.00532133143265634,-0.000894313741562458,-0.01849064294677849,0.014307072791826636,0.008283407558242972,0.013498044696284017,-0.0766530355251378,0.0024774192866388045,-0.003492360333890554
2018-03-29,0.0078086488691211375,0.011121789958675743,0.020414906936206068,0.029524602067149797,0.019281663028525742,0.02710642997755497,0.019913102696305307,0.05000052322838289,0.01824052646014218,0.0025395452555885267,0.02823605451630451,0.044174122639609736,0.021031556015979946,0.04626165193319909,-0.00027489348307319084,0.0053824906824775365,0.005580735684898475,0.032392000767142104,-0.020595044985077138,0.022480399127128514
2018-04-02,-0.006556264639552389,-0.05206094449224363,-0.02267441790507796,-0.04383318548741344,-0.017722132747650887,-0.024539890974266565,-0.02995981449847096,-0.06067643624927899,-0.01927782554907853,-0.017499714419544787,-0.02032413653917231,-0.027536169729785676,-0.03013056566457295,-0.0455115437536745,-0.019239580688504287,-0.012397847385694716,-0.023713606707359003,-0.05129071230255955,0.014953382600556786,-0.010282440290860229
2018-04-03,0.01025930124429797,0.014621073252283123,0.009553358630537412,0.009022507953641457,0.007703090815682989,0.006895375144280402,0.004974461126205032,0.016966635242529504,0.013722519761516283,0.016639506218717237,0.005069899768605612,0.004633742727681911,0.013443263649341342,0.019452427458032995,0.010648889878566381,0.017974365403764736,0.013695513150186356,0.05960860827013281,0.03397789001604701,0.0068416383897882405
2018-04-04,0.019122285676100637,0.013304155601610468,0.009800460998197202,0.0036536683436474426,0.01538946615330361,0.011574807020994227,0.021178161069143497,0.004824226369219975,0.015183586719727193,0.019824455305180733,0.007073736620211601,-0.006469908082563314,0.029205277230746507,0.003949608455637632,0.018393659390447903,0.012612201991864413,0.0075194887072378425,0.07255264788199489,0.018746230996945057,0.005117453428782559
2018-04-05,0.0069345013842248004,0.02919384373872269,0.01472543303625784,0.015048866598339705,0.01149070084566084,0.0026045037403801263,0.009524597077455343,0.007801549963181165,0.013130302173803177,0.0036167263748989598,0.01214810914665132,0.027337284984647603,0.0005415990112638269,-0.021481843980511894,0.0035396490350589893,-0.011071296686828713,-0.0031623886514116073,0.06544916484533281,0.0012237256455382983,0.011518333284769922
2018-04-06,-0.025578550876559025,-0.032044139547784845,-0.022757163911460543,-0.026064326097194113,-0.01723628881015582,-0.020208001011917776,-0.026126391371163127,-0.03156029433041707,-0.02493737886070091,-0.010810757637304214,-0.03332366617897098,-0.013430481024622853,-0.0232734841747384,-0.03220719491396984,-0.011485775867886017,-0.015673083173082802,-0.004695436214048221,-0.020999583742291605,-0.022307508948733568,-0.02879788007474815
2018-04-09,0.00991759438277584,0.0006049309856379637,0.008099851996464569,0.010803392673603529,-0.006477309906549378,0.00835113830130818,-0.011120521248311088,0.015577150786308946,0.012008458066778749,-0.002048913416518583,0.00377123387539946,0.004643779576459117,0.0059846579484872375,0.0054145170582697855,0.0007320729074551391,0.008245875855515727,-0.003442538291485997,-0.03220844689083846,-0.005492163394508531,0.009261039334399701
2018-04-10,0.018818487801139927,0.02143542524562969,0.02042202559722428,0.032547409441780584,0.01675039500951736,0.01594373109849645,0.0056807342405378325,0.034712379020273465,0.01911226043589398,0.003650123642130021,0.025713328239218347,0.04501983148359523,0.0232459457796661,0.058028831056593067,0.0001826698402656035,0.013817995100185998,0.0026868053658635205,0.05192293313418306,0.018228169723507825,0.016247223203139427
2018-04-11,-0.004675417217670397,-0.006384761566404218,-0.019028956067910996,-0.0018819647081718127,-0.0056231030782361024,-0.011312089431488759,-0.0036311307595017217,-0.0033159983185843123,-0.016798491326975196,0.0,-0.013507381741625246,0.00775582859891899,-0.010981987884639666,-0.007327321852616642,-0.006581347093720935,-0.004450438684814206,-0.0012760251897784292,-0.012372820864378187,-0.02156177922346847,-0.0077867306018711835
2018-04-12,0.009858477639163254,0.015031037769792865,0.02508350343536847,0.0214473235589272,-0.004067523169518084,0.012294445002257737,0.0028924436936406117,0.031702978155342176,0.024859656578321676,0.0009094549971946364,0.014156803643040394,-0.014730638372829064,0.018724037603277344,0.03695167466743676,-0.003404570013066155,0.014808417714334166,-0.006132722863854134,-0.022762782382571456,0.01054545496189685,0.010769789507438343
